brand,market,category,line,line_code,item,sku,composition,angle,alpha,score,dropbox_path
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Feb2024/Disposables_HashRosin_GarlicJelly_45_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Feb2024/Disposables_HashRosin_GarlicJelly_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","lineup","multiple","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_Hash_Rosin_Concentrate_Jars_Group_Shot_02.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","device-with-packaging","multiple","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_GarlicJelly_Front.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","packaging-only","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_GarlicJelly_FrontSingle.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","lineup","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_GarlicJelly_Main.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","device-with-packaging","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_GarlicJelly_Front_w_Product.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","device-with-packaging","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_GarlicJelly_ThreeQuarters_w_Product.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","packaging-only","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_GarlicJelly_ThreeQuarters.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","multi-pack","multiple","y","5.0","Renders/Master Case Group Shots/MasterLayout_Disposables_HashRosin_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","device-with-packaging","multiple","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/Group Shot/00_CA_05G_HashRosin_Disposables_Group_Shot_Spread.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HR_Mavricks_June2024/Disposables_HashRosin_GarlicJelly_Front_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HR_Mavricks_Aug2024/GarlicJelly_Three_Quarters.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HR_Mavricks_Aug2024/GarlicJelly_Front.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","multi-pack","three-quarter","y","3.0","Renders/Accessories/Product Displays/Disposable Product Display with Cards.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/CA_05G_HashRosin_Disposables_45_GarlicJelly.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","multi-pack","three-quarter","y","3.0","Renders/Accessories/Product Displays/Disposable Product Display with Cards_Front.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/CA_05G_HashRosin_Disposables_Front_GarlicJelly.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HR_Mavricks_June2024/Disposables_HashRosin_GarlicJelly_45_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","packaging-only","front","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/CA_05G_HashRosin_Disposables_Front_Solo_GarlicJelly.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","packaging-only","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/CA_05G_HashRosin_Disposables_45_Solo_GarlicJelly.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Garlic Jelly","","multi-pack","three-quarter","y","3.0","Renders/Concentrates/MasterCase/Concentrates_HalfGram_MasterCase_Opened_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Feb2024/Disposables_HashRosin_Mimosa_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Aug2024/Mimosa_Front.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Aug2024/Mimosa_Three_Quarters.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/MI_05G_HashRosin_Disposables_Front_Mimosa.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/MI_05G_HashRosin_Disposables_45_Mimosa.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","packaging-only","front","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/MI_05G_HashRosin_Disposables_Front_solo_Mimosa.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","lineup","multiple","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Aug2024/MI_Disposables_GroupShot.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","lineup","multiple","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/Group Shots/00_MI_05G_HashRosin_Disposables_Group_Shot_Spread.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","lineup","multiple","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/Group Shots/00_MI_05G_HashRosin_Disposables_Group_Shot.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","packaging-only","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/MI_05G_HashRosin_Disposables_45_Solo_Mimosa.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Feb2024/Disposables_HashRosin_Mimosa_45_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","5.0","Renders/Pre-Rolls/Metal Can/MI/MI_HashRosin Mates/MI_HR_Mates_Doses_Front_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","lineup","multiple","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_Hash_Rosin_Concentrate_Jars_Group_Shot_02.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","packaging-only","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_Mimosa_FrontSingle.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_Mimosa_Main.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","multiple","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_Mimosa_Front.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","packaging-only","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_Mimosa_ThreeQuarters.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_Mimosa_Front_w_Product.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_Mimosa_ThreeQuarters_w_Product.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","5.0","Renders/Cartridges/Hash Rosin/MI_1G_HashRosin_Carts/MI_1G_HashRosin_Carts_Mimosa_Three_Quarters.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","multi-pack","multiple","y","5.0","Renders/Master Case Group Shots/MasterLayout_Disposables_HashRosin_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","5.0","Renders/Cartridges/Hash Rosin/MI_1G_HashRosin_Carts/MI_1G_HashRosin_Carts_Mimosa_Front.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","lineup","multiple","y","5.0","Renders/Cartridges/Hash Rosin/MI_1G_HashRosin_Carts/MI_1G_HashRosin_Carts_GroupShot.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","5.0","Renders/Pre-Rolls/Metal Can/MI/MI_HashRosin Mates/MI_HR_Mates_Doses_45_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","multiple","y","4.0","Renders/Website Images/Mavs/632a2942b70a951367b21dda_Mavericks-MIMOSA-1080-p-1080.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","multiple","y","4.0","Renders/Mavricks/Mimosa V3.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","lineup","multiple","y","4.0","Renders/Cartridges/Hash Rosin/Group Hash Rosin Cartridge Renders/mav minis.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","lineup","multiple","y","4.0","Renders/Cartridges/Hash Rosin/Group Hash Rosin Cartridge Renders/mav minis 2.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","4.0","Renders/Cartridges/Hash Rosin/Group Hash Rosin Cartridge Renders/Doses _ Mimosa mav mini.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/CA_05G_HashRosin_Disposables_45_Mimosa.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","packaging-only","front","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/CA_05G_HashRosin_Disposables_Front_Solo_Mimosa.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","multiple","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/Group Shot/00_CA_05G_HashRosin_Disposables_Group_Shot_Spread.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","packaging-only","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/CA_05G_HashRosin_Disposables_45_Solo_Mimosa.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HR_Mavricks_June2024/Disposables_HashRosin_Mimosa_Front_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HR_Mavricks_Aug2024/Mimosa_Front.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HR_Mavricks_Aug2024/Mimosa_Three_Quarters.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HR_Mavricks_June2024/Disposables_HashRosin_Mimosa_45_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Mimosa","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/CA_05G_HashRosin_Disposables_Front_Mimosa.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","front","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Aug2024/Fatso_Front.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Aug2024/Fatso_Three_Quarters.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/MI_05G_HashRosin_Disposables_45_Fatso.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Feb2024/Disposables_HashRosin_Fatso_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","packaging-only","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/MI_05G_HashRosin_Disposables_45_Solo_Fatso.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","multiple","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/MI_05G_HashRosin_Disposables_Front_Fatso.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","packaging-only","front","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/MI_05G_HashRosin_Disposables_Front_solo_Fatso.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","lineup","multiple","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/Group Shots/00_MI_05G_HashRosin_Disposables_Group_Shot.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","lineup","multiple","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_Hash_Rosin_Concentrate_Jars_Group_Shot_01.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","n/a","multiple","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_Fatso_Front.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","packaging-only","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_Fatso_ThreeQuarters.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_Fatso_ThreeQuarters_w_Product.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","multiple","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_Fatso_Main.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","packaging-only","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_Fatso_FrontSingle.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_Fatso_Front_w_Product.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","multi-pack","multiple","y","5.0","Renders/Master Case Group Shots/MasterLayout_Disposables_HashRosin_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HR_Mavricks_Aug2024/Fatso_Three_Quarters.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","packaging-only","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/CA_05G_HashRosin_Disposables_45_Solo_Fatso.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","multiple","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/Group Shot/00_CA_05G_HashRosin_Disposables_Group_Shot_Spread.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HR_Mavricks_June2024/Disposables_HashRosin_Fatso_Front_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HR_Mavricks_Aug2024/Fatso_Front.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","front","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/CA_05G_HashRosin_Disposables_Front_Solo_Fatso.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","packaging-only","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/v2/CA_05G_HashRosin_Dispos_45_Solo_SUPER_FATSO_45_Solo0019.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/v2/CA_05G_HashRosin_Dispos_45_SUPER_FATSO_45_0019.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/v2/CA_05G_HashRosin_Dispos_Front_SUPER_FATSO_Front0019.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","packaging-only","front","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/v2/CA_05G_HashRosin_Dispos_Front_Solo_SUPER_FATSO_Front_Solo0019.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/CA_05G_HashRosin_Disposables_45_Fatso.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HR_Mavricks_June2024/Disposables_HashRosin_Fatso_45_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Fatso","","device-with-packaging","three-quarter","y","3.0","Renders/Disposables/CA/CA_Hash Rosin/CA_0.5G_HashRosin_TechDesign_June2025/CA_05G_HashRosin_Disposables_Front_Fatso.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Aug2024/TropicanaCherry_Front.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Aug2024/TropicanaCherry_Three_Quarters.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","lineup","multiple","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Aug2024/MI_Disposables_GroupShot.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/MI_05G_HashRosin_Disposables_Front_TropicanaCherry.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","lineup","multiple","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/Group Shots/00_MI_05G_HashRosin_Disposables_Group_Shot_Spread.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","label-flat","front","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/MI_05G_HashRosin_Disposables_Front_solo_TropicanaCherry.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","packaging-only","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/MI_05G_HashRosin_Disposables_45_Solo_TropicanaCherry.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/MI_05G_HashRosin_Disposables_45_TropicanaCherry.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","lineup","multiple","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_05G_Hash_Rosin_TechDesign_June2025/Group Shots/00_MI_05G_HashRosin_Disposables_Group_Shot.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Feb2024/Disposables_HashRosin_TropicanaCherry_45_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","device-with-packaging","three-quarter","y","6.5","Renders/Disposables/MI/MI_Hash Rosin/MI_0.5G_HR_Mavricks_Feb2024/Disposables_HashRosin_TropicanaCherry_V1.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","packaging-only","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_TropicanaCherry_FrontSingle.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","lineup","multiple","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_Hash_Rosin_Concentrate_Jars_Group_Shot_03.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","device-with-packaging","multiple","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_TropicanaCherry_Front_w_Product.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","packaging-only","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_TropicanaCherry_ThreeQuarters.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","device-with-packaging","three-quarter","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_TropicanaCherry_ThreeQuarters_w_Product.png"
"Muha Meds","MI","disposables","0.5G Mavricks Hash Rosin Disposables","MI023","Tropicana Cherry","","device-with-packaging","multiple","y","5.0","Renders/Concentrates/MI/MI Hash Rosin Concentrate Jars/MI_HR_TropicanaCherry_Front.png"
